Step Count,Time Now,Velocity Sum Value X,Velocity Sum Value Y,Potential Energy Sum,Potential Energy Sum Squared,Kinetic Energy Sum,Kinetic Energy Sum Squared,Pressure Sum,Pressure Sum Squared
  239,  1.1950,  0.0000, -0.0000,  1.0050,  1.0100,  0.6601,  0.4357, -3.4746, 12.0728
  240,  1.2000,  0.0000, -0.0000,  1.0050,  1.0100,  0.6614,  0.4374, -3.4640, 11.9990
  241,  1.2050,  0.0000, -0.0000,  1.0050,  1.0100,  0.6621,  0.4383, -3.4583, 11.9598
  242,  1.2100,  0.0000, -0.0000,  1.0050,  1.0100,  0.6622,  0.4384, -3.4583, 11.9601
  243,  1.2150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6617,  0.4378, -3.4632, 11.9938
  244,  1.2200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6607,  0.4365, -3.4727, 12.0594
  245,  1.2250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6595,  0.4350, -3.4841, 12.1387
  246,  1.2300,  0.0000, -0.0000,  1.0051,  1.0101,  0.6584,  0.4334, -3.4953, 12.2174
  247,  1.2350,  0.0000, -0.0000,  1.0051,  1.0102,  0.6575,  0.4323, -3.5041, 12.2790
  248,  1.2400,  0.0000, -0.0000,  1.0051,  1.0102,  0.6572,  0.4319, -3.5096, 12.3175
  249,  1.2450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6573,  0.4320, -3.5125, 12.3379
  250,  1.2500,  0.0000, -0.0000,  0.0402,  0.1969,  0.0263,  0.1289, -0.1405,  0.6882
  251,  1.2550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6583,  0.4334, -3.5094, 12.3157
  252,  1.2600,  0.0000, -0.0000,  1.0050,  1.0100,  0.6587,  0.4339, -3.5072, 12.3002
  253,  1.2650,  0.0000, -0.0000,  1.0050,  1.0100,  0.6589,  0.4342, -3.5067, 12.2972
  254,  1.2700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6589,  0.4341, -3.5047, 12.2832
  255,  1.2750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6589,  0.4341, -3.5004, 12.2527
  256,  1.2800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6591,  0.4344, -3.4935, 12.2044
  257,  1.2850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6596,  0.4350, -3.4843, 12.1402
  258,  1.2900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6605,  0.4362, -3.4733, 12.0642
  259,  1.2950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6617,  0.4379, -3.4602, 11.9733
  260,  1.3000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6632,  0.4399, -3.4467, 11.8800
  261,  1.3050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6650,  0.4422, -3.4321, 11.7792
  262,  1.3100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6669,  0.4447, -3.4169, 11.6752
  263,  1.3150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6687,  0.4472, -3.4013, 11.5690
  264,  1.3200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6705,  0.4495, -3.3875, 11.4750
  265,  1.3250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6720,  0.4515, -3.3740, 11.3841
  266,  1.3300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6732,  0.4532, -3.3628, 11.3087
  267,  1.3350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6743,  0.4547, -3.3542, 11.2507
  268,  1.3400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6752,  0.4559, -3.3483, 11.2110
  269,  1.3450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6760,  0.4569, -3.3467, 11.2001
  270,  1.3500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6764,  0.4576, -3.3471, 11.2032
  271,  1.3550,  0.0000, -0.0000,  1.0050,  1.0100,  0.6765,  0.4576, -3.3490, 11.2158
  272,  1.3600,  0.0000, -0.0000,  1.0050,  1.0100,  0.6760,  0.4570, -3.3545, 11.2526
  273,  1.3650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6751,  0.4558, -3.3623, 11.3050
  274,  1.3700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6738,  0.4539, -3.3728, 11.3759
  275,  1.3750,  0.0000, -0.0000,  0.0402,  0.1969,  0.0269,  0.1317, -0.1354,  0.6634
  276,  1.3800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6703,  0.4493, -3.4004, 11.5628
  277,  1.3850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6684,  0.4468, -3.4169, 11.6755
  278,  1.3900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6666,  0.4443, -3.4344, 11.7952
  279,  1.3950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6648,  0.4420, -3.4518, 11.9148
  280,  1.4000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6631,  0.4397, -3.4696, 12.0379
  281,  1.4050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6613,  0.4374, -3.4862, 12.1536
  282,  1.4100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6595,  0.4349, -3.5021, 12.2648
  283,  1.4150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6575,  0.4323, -3.5204, 12.3932
  284,  1.4200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6554,  0.4296, -3.5381, 12.5181
  285,  1.4250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6534,  0.4270, -3.5537, 12.6290
  286,  1.4300,  0.0000, -0.0000,  1.0051,  1.0101,  0.6516,  0.4246, -3.5670, 12.7237
  287,  1.4350,  0.0000, -0.0000,  1.0051,  1.0102,  0.6503,  0.4229, -3.5780, 12.8023
  288,  1.4400,  0.0000, -0.0000,  1.0051,  1.0102,  0.6496,  0.4219, -3.5846, 12.8492
  289,  1.4450,  0.0000, -0.0000,  1.0051,  1.0102,  0.6495,  0.4219, -3.5853, 12.8547
  290,  1.4500,  0.0000, -0.0000,  1.0051,  1.0102,  0.6502,  0.4227, -3.5814, 12.8262
  291,  1.4550,  0.0000, -0.0000,  1.0051,  1.0101,  0.6514,  0.4243, -3.5739, 12.7730
  292,  1.4600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6529,  0.4263, -3.5647, 12.7071
  293,  1.4650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6544,  0.4283, -3.5560, 12.6450
  294,  1.4700,  0.0000, -0.0000,  1.0050,  1.0100,  0.6556,  0.4299, -3.5508, 12.6081
  295,  1.4750,  0.0000, -0.0000,  1.0050,  1.0100,  0.6563,  0.4307, -3.5497, 12.6003
  296,  1.4800,  0.0000, -0.0000,  1.0050,  1.0100,  0.6563,  0.4307, -3.5528, 12.6225
  297,  1.4850,  0.0000, -0.0000,  1.0050,  1.0100,  0.6556,  0.4298, -3.5598, 12.6723
  298,  1.4900,  0.0000, -0.0000,  1.0050,  1.0100,  0.6543,  0.4281, -3.5713, 12.7545
  299,  1.4950,  0.0000, -0.0000,  1.0050,  1.0100,  0.6525,  0.4257, -3.5868, 12.8651
  300,  1.5000,  0.0000, -0.0000,  0.0402,  0.1969,  0.0260,  0.1274, -0.1442,  0.7063
  301,  1.5050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6478,  0.4196, -3.6233, 13.1287
  302,  1.5100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6452,  0.4163, -3.6429, 13.2705
  303,  1.5150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6426,  0.4129, -3.6616, 13.4076
  304,  1.5200,  0.0000, -0.0000,  1.0051,  1.0101,  0.6403,  0.4100, -3.6794, 13.5381
  305,  1.5250,  0.0000, -0.0000,  1.0051,  1.0102,  0.6385,  0.4076, -3.6925, 13.6342
  306,  1.5300,  0.0000, -0.0000,  1.0051,  1.0102,  0.6375,  0.4064, -3.6993, 13.6847
  307,  1.5350,  0.0000, -0.0000,  1.0051,  1.0102,  0.6375,  0.4065, -3.6985, 13.6787
  308,  1.5400,  0.0000, -0.0000,  1.0051,  1.0102,  0.6387,  0.4079, -3.6897, 13.6138
  309,  1.5450,  0.0000, -0.0000,  1.0051,  1.0102,  0.6407,  0.4105, -3.6735, 13.4945
  310,  1.5500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6435,  0.4141, -3.6518, 13.3357
  311,  1.5550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6466,  0.4181, -3.6268, 13.1535
  312,  1.5600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6498,  0.4222, -3.6009, 12.9668
  313,  1.5650,  0.0000, -0.0000,  1.0050,  1.0100,  0.6527,  0.4260, -3.5753, 12.7829
  314,  1.5700,  0.0000, -0.0000,  1.0050,  1.0100,  0.6553,  0.4294, -3.5513, 12.6121
  315,  1.5750,  0.0000, -0.0000,  1.0050,  1.0100,  0.6573,  0.4321, -3.5299, 12.4600
  316,  1.5800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6590,  0.4343, -3.5116, 12.3315
  317,  1.5850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6603,  0.4360, -3.4964, 12.2245
  318,  1.5900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6615,  0.4376, -3.4826, 12.1287
  319,  1.5950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6628,  0.4392, -3.4694, 12.0366
  320,  1.6000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6641,  0.4411, -3.4567, 11.9490
  321,  1.6050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6656,  0.4430, -3.4437, 11.8587
  322,  1.6100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6670,  0.4449, -3.4305, 11.7680
  323,  1.6150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6682,  0.4465, -3.4199, 11.6959
  324,  1.6200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6690,  0.4476, -3.4127, 11.6464
  325,  1.6250,  0.0000, -0.0000,  0.0402,  0.1969,  0.0268,  0.1312, -0.1364,  0.6683
  326,  1.6300,  0.0000, -0.0000,  1.0050,  1.0100,  0.6691,  0.4477, -3.4119, 11.6414
  327,  1.6350,  0.0000, -0.0000,  1.0050,  1.0100,  0.6683,  0.4467, -3.4173, 11.6778
  328,  1.6400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6671,  0.4451, -3.4249, 11.7300
  329,  1.6450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6656,  0.4430, -3.4348, 11.7982
  330,  1.6500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6637,  0.4405, -3.4465, 11.8783
  331,  1.6550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6617,  0.4378, -3.4589, 11.9643
  332,  1.6600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6597,  0.4351, -3.4724, 12.0577
  333,  1.6650,  0.0000, -0.0000,  1.0051,  1.0101,  0.6578,  0.4327, -3.4868, 12.1575
  334,  1.6700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6563,  0.4308, -3.4997, 12.2480
  335,  1.6750,  0.0000, -0.0000,  1.0051,  1.0102,  0.6554,  0.4295, -3.5086, 12.3104
  336,  1.6800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6550,  0.4291, -3.5143, 12.3503
  337,  1.6850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6551,  0.4292, -3.5165, 12.3660
  338,  1.6900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6554,  0.4295, -3.5162, 12.3635
  339,  1.6950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6556,  0.4298, -3.5155, 12.3588
  340,  1.7000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6556,  0.4298, -3.5162, 12.3639
  341,  1.7050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6554,  0.4296, -3.5189, 12.3826
  342,  1.7100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6551,  0.4292, -3.5226, 12.4085
  343,  1.7150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6550,  0.4290, -3.5251, 12.4265
  344,  1.7200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6551,  0.4292, -3.5260, 12.4330
  345,  1.7250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6554,  0.4296, -3.5259, 12.4320
  346,  1.7300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6558,  0.4300, -3.5244, 12.4216
  347,  1.7350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6560,  0.4303, -3.5229, 12.4108
  348,  1.7400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6560,  0.4304, -3.5219, 12.4037
  349,  1.7450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6558,  0.4301, -3.5223, 12.4068
  350,  1.7500,  0.0000, -0.0000,  0.0402,  0.1969,  0.0262,  0.1284, -0.1410,  0.6907
  351,  1.7550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6547,  0.4286, -3.5297, 12.4589
  352,  1.7600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6540,  0.4277, -3.5351, 12.4971
  353,  1.7650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6534,  0.4269, -3.5401, 12.5327
  354,  1.7700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6528,  0.4262, -3.5453, 12.5694
  355,  1.7750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6524,  0.4257, -3.5505, 12.6060
  356,  1.7800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6521,  0.4252, -3.5553, 12.6403
  357,  1.7850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6517,  0.4247, -3.5617, 12.6858
  358,  1.7900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6511,  0.4239, -3.5700, 12.7451
  359,  1.7950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6503,  0.4228, -3.5802, 12.8175
  360,  1.8000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6492,  0.4214, -3.5923, 12.9044
  361,  1.8050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6480,  0.4199, -3.6047, 12.9942
  362,  1.8100,  0.0000, -0.0000,  1.0051,  1.0101,  0.6470,  0.4186, -3.6162, 13.0766
  363,  1.8150,  0.0000, -0.0000,  1.0051,  1.0101,  0.6464,  0.4178, -3.6253, 13.1430
  364,  1.8200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6460,  0.4173, -3.6313, 13.1862
  365,  1.8250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6458,  0.4170, -3.6354, 13.2158
  366,  1.8300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6454,  0.4165, -3.6384, 13.2382
  367,  1.8350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6448,  0.4157, -3.6421, 13.2652
  368,  1.8400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6440,  0.4147, -3.6467, 13.2982
  369,  1.8450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6431,  0.4136, -3.6508, 13.3280
  370,  1.8500,  0.0000, -0.0000,  1.0051,  1.0102,  0.6424,  0.4127, -3.6533, 13.3467
  371,  1.8550,  0.0000, -0.0000,  1.0051,  1.0102,  0.6422,  0.4124, -3.6533, 13.3462
  372,  1.8600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6428,  0.4132, -3.6473, 13.3031
  373,  1.8650,  0.0000, -0.0000,  1.0051,  1.0103,  0.6446,  0.4155, -3.6342, 13.2074
  374,  1.8700,  0.0000, -0.0000,  1.0051,  1.0102,  0.6476,  0.4194, -3.6129, 13.0531
  375,  1.8750,  0.0000, -0.0000,  0.0402,  0.1970,  0.0261,  0.1277, -0.1434,  0.7025
  376,  1.8800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6559,  0.4302, -3.5549, 12.6372
  377,  1.8850,  0.0000, -0.0000,  1.0050,  1.0100,  0.6600,  0.4356, -3.5272, 12.4409
  378,  1.8900,  0.0000, -0.0000,  1.0049,  1.0099,  0.6631,  0.4396, -3.5057, 12.2899
  379,  1.8950,  0.0000, -0.0000,  1.0049,  1.0099,  0.6647,  0.4418, -3.4933, 12.2030
  380,  1.9000,  0.0000, -0.0000,  1.0049,  1.0099,  0.6647,  0.4418, -3.4922, 12.1958
  381,  1.9050,  0.0000, -0.0000,  1.0049,  1.0099,  0.6630,  0.4395, -3.5024, 12.2665
  382,  1.9100,  0.0000, -0.0000,  1.0050,  1.0100,  0.6599,  0.4354, -3.5221, 12.4050
  383,  1.9150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6557,  0.4299, -3.5490, 12.5953
  384,  1.9200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6510,  0.4238, -3.5798, 12.8149
  385,  1.9250,  0.0000, -0.0000,  1.0051,  1.0102,  0.6463,  0.4177, -3.6107, 13.0372
  386,  1.9300,  0.0000, -0.0000,  1.0051,  1.0102,  0.6422,  0.4124, -3.6391, 13.2429
  387,  1.9350,  0.0000, -0.0000,  1.0051,  1.0103,  0.6391,  0.4084, -3.6617, 13.4081
  388,  1.9400,  0.0000, -0.0000,  1.0051,  1.0103,  0.6374,  0.4063, -3.6749, 13.5047
  389,  1.9450,  0.0000, -0.0000,  1.0051,  1.0103,  0.6372,  0.4061, -3.6773, 13.5227
  390,  1.9500,  0.0000, -0.0000,  1.0051,  1.0103,  0.6386,  0.4078, -3.6678, 13.4528
  391,  1.9550,  0.0000, -0.0000,  1.0051,  1.0102,  0.6414,  0.4114, -3.6475, 13.3045
  392,  1.9600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6452,  0.4163, -3.6184, 13.0929
  393,  1.9650,  0.0000, -0.0000,  1.0051,  1.0101,  0.6498,  0.4223, -3.5835, 12.8412
  394,  1.9700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6547,  0.4287, -3.5464, 12.5768
  395,  1.9750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6596,  0.4350, -3.5102, 12.3213
  396,  1.9800,  0.0000, -0.0000,  1.0050,  1.0100,  0.6639,  0.4407, -3.4768, 12.0882
  397,  1.9850,  0.0000, -0.0000,  1.0050,  1.0100,  0.6675,  0.4455, -3.4475, 11.8850
  398,  1.9900,  0.0000, -0.0000,  1.0050,  1.0100,  0.6701,  0.4491, -3.4246, 11.7277
  399,  1.9950,  0.0000, -0.0000,  1.0050,  1.0100,  0.6719,  0.4514, -3.4093, 11.6230
  400,  2.0000,  0.0000, -0.0000,  0.0402,  0.1969,  0.0269,  0.1318, -0.1361,  0.6666
  401,  2.0050,  0.0000, -0.0000,  1.0050,  1.0100,  0.6729,  0.4528, -3.4005, 11.5632
  402,  2.0100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6723,  0.4520, -3.4059, 11.6004
  403,  2.0150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6711,  0.4504, -3.4173, 11.6776
  404,  2.0200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6693,  0.4479, -3.4325, 11.7820
  405,  2.0250,  0.0000, -0.0000,  1.0050,  1.0101,  0.6669,  0.4447, -3.4523, 11.9181
  406,  2.0300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6639,  0.4407, -3.4778, 12.0954
  407,  2.0350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6605,  0.4362, -3.5076, 12.3034
  408,  2.0400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6569,  0.4315, -3.5400, 12.5318
  409,  2.0450,  0.0000, -0.0000,  1.0051,  1.0101,  0.6532,  0.4267, -3.5723, 12.7615
  410,  2.0500,  0.0000, -0.0000,  1.0051,  1.0102,  0.6497,  0.4222, -3.6024, 12.9774
  411,  2.0550,  0.0000, -0.0000,  1.0051,  1.0102,  0.6467,  0.4183, -3.6291, 13.1705
  412,  2.0600,  0.0000, -0.0000,  1.0051,  1.0102,  0.6443,  0.4151, -3.6508, 13.3280
  413,  2.0650,  0.0000, -0.0000,  1.0051,  1.0102,  0.6424,  0.4126, -3.6681, 13.4552
  414,  2.0700,  0.0000, -0.0000,  1.0051,  1.0101,  0.6409,  0.4108, -3.6832, 13.5658
  415,  2.0750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6398,  0.4094, -3.6952, 13.6542
  416,  2.0800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6389,  0.4082, -3.7058, 13.7332
  417,  2.0850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6380,  0.4071, -3.7142, 13.7955
  418,  2.0900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6372,  0.4061, -3.7202, 13.8396
  419,  2.0950,  0.0000, -0.0000,  1.0051,  1.0101,  0.6367,  0.4053, -3.7242, 13.8697
  420,  2.1000,  0.0000, -0.0000,  1.0051,  1.0102,  0.6365,  0.4051, -3.7250, 13.8756
  421,  2.1050,  0.0000, -0.0000,  1.0051,  1.0102,  0.6369,  0.4056, -3.7201, 13.8392
  422,  2.1100,  0.0000, -0.0000,  1.0051,  1.0102,  0.6380,  0.4070, -3.7103, 13.7662
  423,  2.1150,  0.0000, -0.0000,  1.0051,  1.0102,  0.6398,  0.4093, -3.6959, 13.6598
  424,  2.1200,  0.0000, -0.0000,  1.0051,  1.0102,  0.6423,  0.4125, -3.6770, 13.5205
  425,  2.1250,  0.0000, -0.0000,  0.0402,  0.1969,  0.0258,  0.1264, -0.1461,  0.7159
  426,  2.1300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6485,  0.4205, -3.6270, 13.1549
  427,  2.1350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6517,  0.4248, -3.6011, 12.9677
  428,  2.1400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6548,  0.4287, -3.5759, 12.7869
  429,  2.1450,  0.0000, -0.0000,  1.0050,  1.0100,  0.6573,  0.4321, -3.5532, 12.6252
  430,  2.1500,  0.0000, -0.0000,  1.0050,  1.0100,  0.6594,  0.4348, -3.5335, 12.4854
  431,  2.1550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6608,  0.4367, -3.5175, 12.3729
  432,  2.1600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6618,  0.4379, -3.5059, 12.2914
  433,  2.1650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6623,  0.4386, -3.4977, 12.2342
  434,  2.1700,  0.0000, -0.0000,  1.0050,  1.0101,  0.6624,  0.4388, -3.4920, 12.1943
  435,  2.1750,  0.0000, -0.0000,  1.0050,  1.0101,  0.6624,  0.4388, -3.4881, 12.1666
  436,  2.1800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6623,  0.4386, -3.4862, 12.1537
  437,  2.1850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6621,  0.4384, -3.4860, 12.1524
  438,  2.1900,  0.0000, -0.0000,  1.0051,  1.0101,  0.6621,  0.4383, -3.4840, 12.1380
  439,  2.1950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6623,  0.4386, -3.4807, 12.1153
  440,  2.2000,  0.0000, -0.0000,  1.0051,  1.0102,  0.6630,  0.4395, -3.4751, 12.0762
  441,  2.2050,  0.0000, -0.0000,  1.0051,  1.0102,  0.6642,  0.4411, -3.4657, 12.0111
  442,  2.2100,  0.0000, -0.0000,  1.0051,  1.0101,  0.6658,  0.4433, -3.4545, 11.9332
  443,  2.2150,  0.0000, -0.0000,  1.0050,  1.0101,  0.6676,  0.4457, -3.4432, 11.8558
  444,  2.2200,  0.0000, -0.0000,  1.0050,  1.0101,  0.6691,  0.4477, -3.4336, 11.7893
  445,  2.2250,  0.0000, -0.0000,  1.0050,  1.0100,  0.6702,  0.4492, -3.4280, 11.7514
  446,  2.2300,  0.0000, -0.0000,  1.0050,  1.0101,  0.6707,  0.4498, -3.4269, 11.7436
  447,  2.2350,  0.0000, -0.0000,  1.0050,  1.0101,  0.6706,  0.4497, -3.4304, 11.7675
  448,  2.2400,  0.0000, -0.0000,  1.0050,  1.0101,  0.6699,  0.4488, -3.4381, 11.8209
  449,  2.2450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6688,  0.4473, -3.4488, 11.8943
  450,  2.2500,  0.0000, -0.0000,  0.0402,  0.1969,  0.0267,  0.1307, -0.1385,  0.6785
  451,  2.2550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6652,  0.4425, -3.4784, 12.0990
  452,  2.2600,  0.0000, -0.0000,  1.0050,  1.0101,  0.6628,  0.4393, -3.4953, 12.2171
  453,  2.2650,  0.0000, -0.0000,  1.0050,  1.0101,  0.6603,  0.4360, -3.5126, 12.3380
  454,  2.2700,  0.0000, -0.0000,  1.0051,  1.0101,  0.6579,  0.4328, -3.5283, 12.4488
  455,  2.2750,  0.0000, -0.0000,  1.0051,  1.0102,  0.6558,  0.4301, -3.5418, 12.5440
  456,  2.2800,  0.0000, -0.0000,  1.0051,  1.0102,  0.6544,  0.4283, -3.5505, 12.6061
  457,  2.2850,  0.0000, -0.0000,  1.0051,  1.0102,  0.6539,  0.4276, -3.5523, 12.6188
  458,  2.2900,  0.0000, -0.0000,  1.0051,  1.0102,  0.6543,  0.4281, -3.5477, 12.5864
  459,  2.2950,  0.0000, -0.0000,  1.0051,  1.0102,  0.6556,  0.4298, -3.5364, 12.5058
  460,  2.3000,  0.0000, -0.0000,  1.0051,  1.0101,  0.6575,  0.4323, -3.5206, 12.3948
  461,  2.3050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6596,  0.4351, -3.5029, 12.2701
  462,  2.3100,  0.0000, -0.0000,  1.0050,  1.0101,  0.6617,  0.4378, -3.4862, 12.1535
  463,  2.3150,  0.0000, -0.0000,  1.0050,  1.0100,  0.6633,  0.4400, -3.4725, 12.0583
  464,  2.3200,  0.0000, -0.0000,  1.0050,  1.0100,  0.6643,  0.4413, -3.4632, 11.9937
  465,  2.3250,  0.0000, -0.0000,  1.0050,  1.0100,  0.6644,  0.4414, -3.4614, 11.9814
  466,  2.3300,  0.0000, -0.0000,  1.0050,  1.0100,  0.6635,  0.4403, -3.4668, 12.0190
  467,  2.3350,  0.0000, -0.0000,  1.0050,  1.0100,  0.6617,  0.4378, -3.4804, 12.1131
  468,  2.3400,  0.0000, -0.0000,  1.0050,  1.0100,  0.6590,  0.4343, -3.5020, 12.2641
  469,  2.3450,  0.0000, -0.0000,  1.0050,  1.0101,  0.6556,  0.4299, -3.5285, 12.4501
  470,  2.3500,  0.0000, -0.0000,  1.0050,  1.0101,  0.6520,  0.4251, -3.5575, 12.6560
  471,  2.3550,  0.0000, -0.0000,  1.0050,  1.0101,  0.6483,  0.4203, -3.5867, 12.8645
  472,  2.3600,  0.0000, -0.0000,  1.0051,  1.0101,  0.6448,  0.4158, -3.6150, 13.0683
  473,  2.3650,  0.0000, -0.0000,  1.0051,  1.0101,  0.6418,  0.4119, -3.6399, 13.2492
  474,  2.3700,  0.0000, -0.0000,  1.0051,  1.0101,  0.6394,  0.4089, -3.6610, 13.4029
  475,  2.3750,  0.0000, -0.0000,  0.0402,  0.1970,  0.0255,  0.1250, -0.1471,  0.7207
  476,  2.3800,  0.0000, -0.0000,  1.0050,  1.0101,  0.6367,  0.4054, -3.6899, 13.6154
  477,  2.3850,  0.0000, -0.0000,  1.0050,  1.0101,  0.6361,  0.4047, -3.6975, 13.6713
  478,  2.3900,  0.0000, -0.0000,  1.0050,  1.0101,  0.6359,  0.4044, -3.7018, 13.7035
  479,  2.3950,  0.0000, -0.0000,  1.0050,  1.0101,  0.6358,  0.4043, -3.7045, 13.7232
  480,  2.4000,  0.0000, -0.0000,  1.0050,  1.0101,  0.6358,  0.4042, -3.7055, 13.7305
  481,  2.4050,  0.0000, -0.0000,  1.0050,  1.0101,  0.6359,  0.4043, -3.7046, 13.7238
